data,data,nome_da_musica,msPlayed,minutos,horas
2021-06-29,29/06/2021,Sin City (AC/DC),1323,0.02205,0.0003675
2021-06-29,29/06/2021,Sin City (AC/DC),557,0.009283333333333333,0.00015472222222222222
2021-06-29,29/06/2021,Sin City (AC/DC),1369,0.022816666666666666,0.0003802777777777778
2021-06-29,29/06/2021,Sultans Of Swing (Dire Straits),348400,5.806666666666667,0.09677777777777778
2021-06-29,29/06/2021,Sabbath Bloody Sabbath (Black Sabbath),1184,0.019733333333333332,0.00032888888888888887
2021-06-29,29/06/2021,Black Dog     (Led Zeppelin),43444,0.7240666666666666,0.012067777777777778
2021-06-29,29/06/2021,Black Dog     (Led Zeppelin),1535,0.025583333333333333,0.00042638888888888886
2021-06-29,29/06/2021,Highway to Hell (AC/DC),1509,0.02515,0.00041916666666666665
2021-06-29,29/06/2021,Touch Too Much (AC/DC),1021,0.017016666666666666,0.0002836111111111111
2021-06-29,29/06/2021,I Want To Hold Your Hand     2009 (The Beatles),1300,0.021666666666666667,0.00036111111111111115
2021-06-29,29/06/2021,Setting Me Up (Dire Straits),1160,0.019333333333333334,0.0003222222222222222
2021-06-29,29/06/2021,Evil Walks (AC/DC),2066,0.03443333333333334,0.000573888888888889
2021-06-29,29/06/2021,Cocaine (Eric Clapton),1184,0.019733333333333332,0.00032888888888888887
2021-06-29,29/06/2021,Doom And Gloom (The Rolling Stones),3157,0.052616666666666666,0.0008769444444444444
2021-06-29,29/06/2021,Sabbath Bloody Sabbath (Black Sabbath),1021,0.017016666666666666,0.0002836111111111111
2021-06-29,29/06/2021,Something     2009 (The Beatles),1625,0.027083333333333334,0.0004513888888888889
2021-06-29,29/06/2021,Flick of the Switch (AC/DC),2043,0.03405,0.0005675
2021-06-29,29/06/2021,Flick of the Switch (AC/DC),1671,0.02785,0.00046416666666666666
2021-06-29,29/06/2021,Walk This Way (Aerosmith),1160,0.019333333333333334,0.0003222222222222222
2021-06-29,29/06/2021,Going to California     (Led Zeppelin),1044,0.0174,0.00029
2021-06-29,29/06/2021,You Can't Always Get What You Want (The Rolling Stones),2043,0.03405,0.0005675
2021-06-29,29/06/2021,It's a Long Way to the Top (If You Wanna Rock 'N' Roll) (AC/DC),2275,0.03791666666666667,0.0006319444444444444
2021-06-29,29/06/2021,When I'm Sixty Four     2009 (The Beatles),1439,0.023983333333333332,0.0003997222222222222
2021-06-29,29/06/2021,Pinball Wizard (The Who),80132,1.3355333333333332,0.022258888888888887
2021-06-29,29/06/2021,Girls Got Rhythm (AC/DC),1044,0.0174,0.00029
2021-06-29,29/06/2021,Tuesday's Gone (Lynyrd Skynyrd),1439,0.023983333333333332,0.0003997222222222222
2021-06-29,29/06/2021,Iron Man (Black Sabbath),1718,0.028633333333333334,0.00047722222222222225
2021-06-29,29/06/2021,Iron Man (Black Sabbath),603,0.01005,0.0001675
2021-06-29,29/06/2021,Hey Jude     2015 (The Beatles),1207,0.020116666666666668,0.0003352777777777778
2021-06-29,29/06/2021,Twist And Shout     2009 (The Beatles),1393,0.023216666666666667,0.0003869444444444444
2021-06-29,29/06/2021,Hell Ain't a Bad Place to Be (AC/DC),1555,0.025916666666666668,0.0004319444444444445
2021-06-29,29/06/2021,Michelle     2009 (The Beatles),1462,0.024366666666666665,0.0004061111111111111
2021-06-29,29/06/2021,Hard as a Rock (AC/DC),1880,0.03133333333333333,0.0005222222222222222
2021-06-29,29/06/2021,All You Need Is Love     2009 (The Beatles),1787,0.029783333333333332,0.0004963888888888889
2021-06-29,29/06/2021,Mistress for Christmas (AC/DC),1509,0.02515,0.00041916666666666665
2021-06-29,29/06/2021,Roadhouse Blues (The Doors),1509,0.02515,0.00041916666666666665
2021-06-29,29/06/2021,Bohemian Rhapsody     2011 (Queen),40007,0.6667833333333333,0.011113055555555555
2021-06-29,29/06/2021,High Voltage (AC/DC),1509,0.02515,0.00041916666666666665
2021-06-29,29/06/2021,Peace Of Mind (Black Sabbath),18343,0.3057166666666667,0.005095277777777778
2021-06-29,29/06/2021,"Layla   Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013   (Eric Clapton)",252702,4.2117,0.07019500000000001
2021-06-29,29/06/2021,Somebody To Love     2011 (Queen),1160,0.019333333333333334,0.0003222222222222222
2021-06-29,29/06/2021,Since I've Been Loving You     (Led Zeppelin),4156,0.06926666666666667,0.0011544444444444445
2021-06-29,29/06/2021,Rebel Rebel   2016   (David Bowie),16950,0.2825,0.004708333333333333
2021-06-29,29/06/2021,Satellite Blues (AC/DC),1300,0.021666666666666667,0.00036111111111111115
2021-06-29,29/06/2021,Come Together     2009 (The Beatles),2205,0.03675,0.0006125
2021-06-29,29/06/2021,"Don't Cry Sister (with J. J. Cale)   Live at Ipayone Center, San Diego, CA, 3/15/2007 (Eric Clapton)",4017,0.06695,0.0011158333333333333
2021-06-29,29/06/2021,Who Made Who (AC/DC),1277,0.021283333333333335,0.00035472222222222226
2021-06-29,29/06/2021,N.I.B. (Black Sabbath),6571,0.10951666666666666,0.0018252777777777777
2021-06-29,29/06/2021,Rock N Roll Train (AC/DC),1068,0.0178,0.00029666666666666665
2021-06-29,29/06/2021,Do You Want To Know A Secret     2009 (The Beatles),1996,0.03326666666666667,0.0005544444444444444
2021-06-29,29/06/2021,Damaged Soul (Black Sabbath),5433,0.09055,0.0015091666666666667
2021-06-29,29/06/2021,Damaged Soul (Black Sabbath),1834,0.030566666666666666,0.0005094444444444444
2021-06-29,29/06/2021,Damaged Soul (Black Sabbath),2020,0.033666666666666664,0.0005611111111111111
2021-06-29,29/06/2021,Have You Ever Seen The Rain (Creedence Clearwater Revival),1532,0.025533333333333335,0.0004255555555555556
2021-06-29,29/06/2021,Where Do You Think You're Going (Dire Straits),172919,2.8819833333333333,0.04803305555555556
2021-06-29,29/06/2021,Fortunate Son (Creedence Clearwater Revival),2716,0.04526666666666666,0.0007544444444444444
2021-06-29,29/06/2021,Big Balls (AC/DC),5247,0.08745,0.0014575
2021-06-29,29/06/2021,I Feel Fine     2015 (The Beatles),4481,0.07468333333333334,0.0012447222222222224
2021-06-29,29/06/2021,I Feel Fine     2015 (The Beatles),1137,0.01895,0.0003158333333333334
2021-06-29,29/06/2021,Paranoid (Black Sabbath),5178,0.0863,0.0014383333333333333
2021-06-29,29/06/2021,I Am The Walrus     2009 (The Beatles),2089,0.03481666666666667,0.0005802777777777779
2021-06-29,29/06/2021,I'm Happy Just To Dance With You     2009 (The Beatles),1300,0.021666666666666667,0.00036111111111111115
2021-06-29,29/06/2021,I Should Have Known Better     2009 (The Beatles),403,0.006716666666666667,0.00011194444444444445
2021-06-29,29/06/2021,"Running On Faith   Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013   (Eric Clapton)",1439,0.023983333333333332,0.0003997222222222222
2021-06-29,29/06/2021,Babe I'm Gonna Leave You     (Led Zeppelin),1880,0.03133333333333333,0.0005222222222222222
2021-06-29,29/06/2021,The Adventures of Rain Dance Maggie (Red Hot Chili Peppers),4922,0.08203333333333333,0.0013672222222222221
2021-06-29,29/06/2021,Jesus Is On The Main Line (Aerosmith),1114,0.018566666666666665,0.00030944444444444444
2021-06-29,29/06/2021,Money For Nothing   Live Version (Dire Straits),789,0.01315,0.00021916666666666666
2021-06-29,29/06/2021,Money For Nothing   Live Version (Dire Straits),859,0.014316666666666667,0.00023861111111111113
2021-06-29,29/06/2021,You Won't See Me     2009 (The Beatles),2530,0.042166666666666665,0.0007027777777777778
2021-06-29,29/06/2021,You Won't See Me     2009 (The Beatles),1996,0.03326666666666667,0.0005544444444444444
2021-06-29,29/06/2021,Ticket To Ride     2009 (The Beatles),1880,0.03133333333333333,0.0005222222222222222
2021-06-29,29/06/2021,Paranoid (Black Sabbath),168440,2.8073333333333332,0.04678888888888889
2021-06-29,29/06/2021,Stray Cat Blues   50th Anniversary Edition (The Rolling Stones),4040,0.06733333333333333,0.0011222222222222222
2021-06-29,29/06/2021,Something (Aerosmith),1160,0.019333333333333334,0.0003222222222222222
2021-06-29,29/06/2021,And I Love Her     2009 (The Beatles),1950,0.0325,0.0005416666666666666
2021-06-29,29/06/2021,End Of The Beginning (Black Sabbath),2043,0.03405,0.0005675
2021-06-29,29/06/2021,"I Don't Want to Miss a Thing   From ""Armageddon"" Soundtrack (Aerosmith)",1462,0.024366666666666665,0.0004061111111111111
2021-06-29,29/06/2021,Rock And A Hard Place (The Rolling Stones),2066,0.03443333333333334,0.000573888888888889
2021-06-29,29/06/2021,Legendary Child (Aerosmith),14907,0.24845,0.004140833333333333
2021-06-29,29/06/2021,R U Mine? (Arctic Monkeys),5758,0.09596666666666667,0.0015994444444444446
2021-06-29,29/06/2021,I'm Looking Through You     2009 (The Beatles),1695,0.02825,0.00047083333333333336
2021-06-29,29/06/2021,Don't Bother Me     2009 (The Beatles),1695,0.02825,0.00047083333333333336
2021-06-29,29/06/2021,So Far Away     1996 (Dire Straits),7709,0.12848333333333334,0.002141388888888889
2021-06-29,29/06/2021,The Night Before     2009 (The Beatles),3413,0.056883333333333334,0.0009480555555555556
2021-06-29,29/06/2021,Hate To See You Go (The Rolling Stones),3622,0.060366666666666666,0.001006111111111111
2021-06-29,29/06/2021,Big Gun (AC/DC),12445,0.20741666666666667,0.0034569444444444443
2021-06-29,29/06/2021,Guns for Hire (AC/DC),7360,0.12266666666666666,0.0020444444444444442
2021-06-29,29/06/2021,Gone Shootin' (AC/DC),2345,0.03908333333333333,0.0006513888888888889
2021-06-29,29/06/2021,Sympathy For The Devil   50th Anniversary Edition (The Rolling Stones),1880,0.03133333333333333,0.0005222222222222222
2021-06-29,29/06/2021,We Are The Champions     2011 (Queen),2600,0.043333333333333335,0.0007222222222222223
2021-06-29,29/06/2021,Let It Be     2009 (The Beatles),1300,0.021666666666666667,0.00036111111111111115
2021-06-29,29/06/2021,If You Want Blood (You've Got It) (AC/DC),1486,0.024766666666666666,0.00041277777777777775
2021-06-29,29/06/2021,Love Me Do     2009 (The Beatles),2554,0.04256666666666667,0.0007094444444444445
2021-06-29,29/06/2021,Wonderful Tonight (Eric Clapton),1973,0.032883333333333334,0.0005480555555555555
2021-06-29,29/06/2021,Thunderstruck (AC/DC),1787,0.029783333333333332,0.0004963888888888889
2021-06-29,29/06/2021,What Could Have Been Love (Aerosmith),1300,0.021666666666666667,0.00036111111111111115
2021-06-29,29/06/2021,Gimme Three Steps (Lynyrd Skynyrd),1880,0.03133333333333333,0.0005222222222222222
2021-06-29,29/06/2021,Baba O'Riley (The Who),2577,0.04295,0.0007158333333333334
2021-06-29,29/06/2021,Don't Stop (The Rolling Stones),182601,3.04335,0.050722500000000004
2021-06-29,29/06/2021,You Really Got A Hold On Me     2009 (The Beatles),5363,0.08938333333333333,0.0014897222222222221
2021-06-29,29/06/2021,Since I've Been Loving You     (Led Zeppelin),1462,0.024366666666666665,0.0004061111111111111
2021-06-29,29/06/2021,Snow (Hey Oh) (Red Hot Chili Peppers),3877,0.06461666666666667,0.0010769444444444444
2021-06-29,29/06/2021,Fluorescent Adolescent (Arctic Monkeys),2391,0.03985,0.0006641666666666666
2021-06-29,29/06/2021,You Gotta Move (Aerosmith),21757,0.36261666666666664,0.006043611111111111
2021-06-29,29/06/2021,Realize (AC/DC),1671,0.02785,0.00046416666666666666
2021-06-29,29/06/2021,What's Next to the Moon (AC/DC),696,0.0116,0.0001933333333333333
2021-06-29,29/06/2021,Over the Hills and Far Away     (Led Zeppelin),603,0.01005,0.0001675
2021-06-29,29/06/2021,That's the Way I Wanna Rock 'N' Roll (AC/DC),1671,0.02785,0.00046416666666666666
2021-06-29,29/06/2021,Shake a Leg (AC/DC),1021,0.017016666666666666,0.0002836111111111111
2021-06-29,29/06/2021,Riders on the Storm (The Doors),208491,3.47485,0.05791416666666667
2021-06-29,29/06/2021,Once Upon A Time In The West (Dire Straits),1044,0.0174,0.00029
2021-06-29,29/06/2021,Who'll Stop The Rain (Creedence Clearwater Revival),928,0.015466666666666667,0.0002577777777777778
2021-06-29,29/06/2021,War Pigs (Black Sabbath),835,0.013916666666666667,0.00023194444444444445
2021-06-29,29/06/2021,You're Going To Lose That Girl     2009 (The Beatles),882,0.0147,0.000245
2021-06-29,29/06/2021,Angel Of Mercy (Dire Straits),835,0.013916666666666667,0.00023194444444444445
2021-06-29,29/06/2021,Let's Get It Up (AC/DC),1973,0.032883333333333334,0.0005480555555555555
2021-06-29,29/06/2021,Rock and Roll     (Led Zeppelin),1857,0.03095,0.0005158333333333333
2021-06-29,29/06/2021,What Is and What Should Never Be   29/6/69 Top Gear;  (Led Zeppelin),835,0.013916666666666667,0.00023194444444444445
2021-06-29,29/06/2021,Pigs (Three Different Ones) (Pink Floyd),41215,0.6869166666666666,0.01144861111111111
2021-06-29,29/06/2021,Stairway to Heaven     (Led Zeppelin),603,0.01005,0.0001675
2021-06-29,29/06/2021,Inject the Venom (AC/DC),859,0.014316666666666667,0.00023861111111111113
2021-06-29,29/06/2021,Walk Of Life     1996 (Dire Straits),1253,0.020883333333333334,0.00034805555555555555
2021-06-29,29/06/2021,Do I Wanna Know? (Arctic Monkeys),1044,0.0174,0.00029
2021-06-29,29/06/2021,Amazing (Aerosmith),743,0.012383333333333333,0.00020638888888888888
2021-06-29,29/06/2021,Crazy Little Thing Called Love     2011 (Queen),859,0.014316666666666667,0.00023861111111111113
2021-06-29,29/06/2021,The Song Remains the Same     (Led Zeppelin),626,0.010433333333333333,0.00017388888888888887
2021-06-29,29/06/2021,Whole Lotta Love     (Led Zeppelin),998,0.016633333333333333,0.0002772222222222222
2021-06-29,29/06/2021,Don't Stop Me Now     2011 (Queen),882,0.0147,0.000245
2021-06-29,29/06/2021,Wild West End (Dire Straits),1184,0.019733333333333332,0.00032888888888888887
2021-06-29,29/06/2021,I Saw Her Standing There     2009 (The Beatles),1578,0.0263,0.0004383333333333333
2021-06-29,29/06/2021,Start Me Up     2009 (The Rolling Stones),580,0.009666666666666667,0.0001611111111111111
2021-06-29,29/06/2021,Fool in the Rain     (Led Zeppelin),603,0.01005,0.0001675
2021-06-29,29/06/2021,"Hey, Hey, What Can I Do     (Led Zeppelin)",928,0.015466666666666667,0.0002577777777777778
2021-06-29,29/06/2021,Dude (Looks Like A Lady) (Aerosmith),928,0.015466666666666667,0.0002577777777777778
2021-06-29,29/06/2021,Can't Stop Lovin' You (with Carrie Underwood) (Aerosmith),789,0.01315,0.00021916666666666666
2021-06-29,29/06/2021,Southbound Again (Dire Straits),673,0.011216666666666666,0.00018694444444444444
2021-06-29,29/06/2021,Still Loving You (Scorpions),673,0.011216666666666666,0.00018694444444444444
2021-06-29,29/06/2021,Simple Man (Lynyrd Skynyrd),1346,0.022433333333333333,0.0003738888888888889
2021-06-29,29/06/2021,Luv Lies (Aerosmith),789,0.01315,0.00021916666666666666
2021-06-29,29/06/2021,Dream On (Aerosmith),1114,0.018566666666666665,0.00030944444444444444
2021-06-29,29/06/2021,Dani California (Red Hot Chili Peppers),882,0.0147,0.000245
2021-06-29,29/06/2021,With A Little Help From My Friends     2009 (The Beatles),998,0.016633333333333333,0.0002772222222222222
2021-06-29,29/06/2021,The Seeker   Edit (The Who),603,0.01005,0.0001675
2021-06-29,29/06/2021,Let There Be Rock (AC/DC),928,0.015466666666666667,0.0002577777777777778
2021-06-29,29/06/2021,Oh Yeah (Aerosmith),1184,0.019733333333333332,0.00032888888888888887
2021-06-29,29/06/2021,Good Times Bad Times   1993   (Led Zeppelin),882,0.0147,0.000245
2021-06-29,29/06/2021,Rock N Roll Dream (AC/DC),789,0.01315,0.00021916666666666666
2021-06-29,29/06/2021,Yesterday     2009 (The Beatles),835,0.013916666666666667,0.00023194444444444445
2021-06-29,29/06/2021,Back In Time (Huey Lewis & The News),2113,0.03521666666666667,0.0005869444444444444
2021-06-29,29/06/2021,Back In The U.S.S.R.   2018 Mix (The Beatles),1346,0.022433333333333333,0.0003738888888888889
2021-06-29,29/06/2021,Stick Around (AC/DC),719,0.011983333333333334,0.00019972222222222223
2021-06-29,29/06/2021,Stiff Upper Lip (AC/DC),766,0.012766666666666667,0.0002127777777777778
2021-06-29,29/06/2021,Love Of My Life     2011 (Queen),835,0.013916666666666667,0.00023194444444444445
2021-06-29,29/06/2021,When the Levee Breaks     (Led Zeppelin),743,0.012383333333333333,0.00020638888888888888
2021-06-29,29/06/2021,Don't Let Me Down     2009 (The Beatles),812,0.013533333333333333,0.00022555555555555556
2021-06-29,29/06/2021,Money (Pink Floyd),2089,0.03481666666666667,0.0005802777777777779
2021-06-29,29/06/2021,Sweet Leaf (Black Sabbath),812,0.013533333333333333,0.00022555555555555556
2021-06-29,29/06/2021,Things We Said Today     2009 (The Beatles),766,0.012766666666666667,0.0002127777777777778
2021-06-29,29/06/2021,I Want To Break Free   Single Remix (Queen),650,0.010833333333333334,0.00018055555555555557
2021-06-29,29/06/2021,(I Can't Get No) Satisfaction   Mono Version (The Rolling Stones),1021,0.017016666666666666,0.0002836111111111111
2021-06-29,29/06/2021,Why'd You Only Call Me When You're High? (Arctic Monkeys),1091,0.018183333333333333,0.00030305555555555554
2021-06-29,29/06/2021,Moneytalks (AC/DC),812,0.013533333333333333,0.00022555555555555556
2021-06-29,29/06/2021,Stairway to Heaven   (Live at MSG 1973) [ ] (Led Zeppelin),36571,0.6095166666666667,0.010158611111111111
2021-06-29,29/06/2021,Cryin' (Aerosmith),835,0.013916666666666667,0.00023194444444444445
2021-06-29,29/06/2021,Sweet Emotion (Aerosmith),928,0.015466666666666667,0.0002577777777777778
2021-06-29,29/06/2021,We Will Rock You     2011 (Queen),743,0.012383333333333333,0.00020638888888888888
2021-06-29,29/06/2021,Time (Pink Floyd),275828,4.597133333333334,0.07661888888888889
2021-06-29,29/06/2021,Won't Get Fooled Again   Original Album Version (The Who),389154,6.4859,0.10809833333333334
2021-06-29,29/06/2021,Won't Get Fooled Again   Original Album Version (The Who),122255,2.0375833333333335,0.033959722222222224
2021-06-29,29/06/2021,Wind Of Change (Scorpions),312360,5.206,0.08676666666666667
2021-06-29,29/06/2021,"Alberta   Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013   (Eric Clapton)",218373,3.63955,0.06065916666666667
2021-06-29,29/06/2021,It's The End Of The World As We Know It (And I Feel Fine) (R.E.M.),53986,0.8997666666666667,0.014996111111111111
2021-06-29,29/06/2021,What Could Have Been Love (Aerosmith),8034,0.1339,0.0022316666666666665
2021-06-29,29/06/2021,You Won't See Me     2009 (The Beatles),199960,3.332666666666667,0.055544444444444445
2021-06-29,29/06/2021,Setting Me Up (Dire Straits),198906,3.3151,0.05525166666666667
2021-06-29,29/06/2021,Who'll Stop The Rain (Creedence Clearwater Revival),19388,0.32313333333333333,0.005385555555555556
2021-06-29,29/06/2021,(I Can't Get No) Satisfaction   Mono Version (The Rolling Stones),222813,3.71355,0.0618925
2021-06-29,29/06/2021,Guns for Hire (AC/DC),204720,3.412,0.05686666666666666
2021-06-29,29/06/2021,Radio Ga Ga     2011 (Queen),348226,5.803766666666666,0.09672944444444444
